32.35	0.0178217	-0.000121399	0	0
32.4	0.0178156	-0.000119728	0	0
32.45	0.0178097	-0.000118085	0	0
32.5	0.0178038	-0.00011647	0	0
32.55	0.017798	-0.000114883	0	0
32.6	0.0177923	-0.000113323	0	0
32.65	0.0177867	-0.000111789	0	0
32.7	0.0177811	-0.000110282	0	0
32.75	0.0177757	-0.0001088	0	0
32.8	0.0177703	-0.000107343	0	0
32.85	0.0177649	-0.000105911	0	0
32.9	0.0177597	-0.000104504	0	0
32.95	0.0177545	-0.00010312	0	0
33	0.0177494	-0.00010176	0	0
33.05	0.0177443	-0.000100423	0	0
33.1	0.0177393	-9.9109e-05	0	0
33.15	0.0177344	-9.78173e-05	0	0
33.2	0.0177295	-9.65475e-05	0	0
33.25	0.0177247	-9.52994e-05	0	0
33.3	0.01772	-9.40724e-05	0	0
33.35	0.0177153	-9.28664e-05	0	0
33.4	0.0177107	-9.16809e-05	0	0
33.45	0.0177062	-9.05155e-05	0	0
33.5	0.0177017	-8.937e-05	0	0
33.55	0.0176972	-8.82439e-05	0	0
33.6	0.0176928	-8.7137e-05	0	0
33.65	0.0176885	-8.60489e-05	0	0
33.7	0.0176842	-8.49794e-05	0	0
33.75	0.01768	-8.3928e-05	0	0
33.8	0.0176758	-8.28945e-05	0	0
33.85	0.0176717	-8.18785e-05	0	0
33.9	0.0176677	-8.08799e-05	0	0
33.95	0.0176636	-7.98982e-05	0	0
34	0.0176597	-7.89332e-05	0	0
34.05	0.0176557	-7.79846e-05	0	0
34.1	0.0176519	-7.70521e-05	0	0
34.15	0.017648	-7.61355e-05	0	0
34.2	0.0176443	-7.52345e-05	0	0
34.25	0.0176405	-7.43487e-05	0	0
34.3	0.0176368	-7.3478e-05	0	0
34.35	0.0176332	-7.26221e-05	0	0
34.4	0.0176296	-7.17808e-05	0	0
34.45	0.017626	-7.09537e-05	0	0
34.5	0.0176225	-7.01407e-05	0	0
34.55	0.017619	-6.93415e-05	0	0
