1.25	0.999999	1.56403e-06	5.88053e-07	-7.82012e-07	2.6067e-07	5.21342e-07
1.255	0.999999	1.56533e-06	5.90659e-07	-7.82664e-07	2.60888e-07	5.21776e-07
1.26	0.999999	1.56663e-06	5.93268e-07	-7.83316e-07	2.61105e-07	5.22211e-07
1.265	0.999999	1.56794e-06	5.95879e-07	-7.83969e-07	2.61323e-07	5.22646e-07
1.27	0.999999	1.56925e-06	5.98492e-07	-7.84622e-07	2.6154e-07	5.23082e-07
1.275	0.999999	1.57055e-06	6.01108e-07	-7.85276e-07	2.61758e-07	5.23518e-07
1.28	0.999999	1.57186e-06	6.03725e-07	-7.8593e-07	2.61976e-07	5.23954e-07
1.285	0.999999	1.57317e-06	6.06345e-07	-7.86585e-07	2.62195e-07	5.24391e-07
1.29	0.999999	1.57448e-06	6.08967e-07	-7.87241e-07	2.62413e-07	5.24828e-07
1.295	0.999999	1.5758e-06	6.11591e-07	-7.87897e-07	2.62632e-07	5.25265e-07
1.3	0.999999	1.57711e-06	6.14218e-07	-7.88553e-07	2.62851e-07	5.25703e-07
1.305	0.999999	1.57842e-06	6.16846e-07	-7.89211e-07	2.6307e-07	5.26141e-07
1.31	0.999999	1.57974e-06	6.19477e-07	-7.89868e-07	2.63289e-07	5.26579e-07
1.315	0.999999	1.58105e-06	6.2211e-07	-7.90526e-07	2.63508e-07	5.27018e-07
1.32	0.999999	1.58237e-06	6.24745e-07	-7.91185e-07	2.63728e-07	5.27457e-07
1.325	0.999999	1.58369e-06	6.27382e-07	-7.91845e-07	2.63948e-07	5.27897e-07
1.33	0.999999	1.58501e-06	6.30022e-07	-7.92504e-07	2.64168e-07	5.28337e-07
1.335	0.999999	1.58633e-06	6.32663e-07	-7.93165e-07	2.64388e-07	5.28777e-07
1.34	0.999999	1.58765e-06	6.35307e-07	-7.93826e-07	2.64608e-07	5.29218e-07
1.345	0.999999	1.58898e-06	6.37953e-07	-7.94487e-07	2.64829e-07	5.29659e-07
1.35	0.999999	1.5903e-06	6.40602e-07	-7.95149e-07	2.65049e-07	5.301e-07
1.355	0.999999	1.59163e-06	6.43252e-07	-7.95812e-07	2.6527e-07	5.30542e-07
1.36	0.999999	1.59295e-06	6.45905e-07	-7.96475e-07	2.65491e-07	5.30984e-07
1.365	0.999999	1.59428e-06	6.4856e-07	-7.97139e-07	2.65712e-07	5.31426e-07
1.37	0.999999	1.59561e-06	6.51217e-07	-7.97803e-07	2.65934e-07	5.31869e-07
1.375	0.999999	1.59694e-06	6.53876e-07	-7.98468e-07	2.66155e-07	5.32313e-07
1.38	0.999999	1.59827e-06	6.56538e-07	-7.99133e-07	2.66377e-07	5.32756e-07
1.385	0.999999	1.5996e-06	6.59202e-07	-7.99799e-07	2.66599e-07	5.332e-07
1.39	0.999999	1.60093e-06	6.61868e-07	-8.00466e-07	2.66821e-07	5.33644e-07
1.395	0.999999	1.60227e-06	6.64536e-07	-8.01133e-07	2.67044e-07	5.34089e-07
1.4	0.999999	1.6036e-06	6.67206e-07	-8.01801e-07	2.67266e-07	5.34534e-07
1.405	0.999999	1.60494e-06	6.69879e-07	-8.02469e-07	2.67489e-07	5.3498e-07
1.41	0.999999	1.60628e-06	6.72554e-07	-8.03137e-07	2.67712e-07	5.35425e-07
1.415	0.999999	1.60761e-06	6.75231e-07	-8.03807e-07	2.67935e-07	5.35872e-07
1.42	0.999999	1.60895e-06	6.7791e-07	-8.04476e-07	2.68158e-07	5.36318e-07
